4030,貓纜動物園南站
1960,牯嶺街小劇場
36113,軍功新村
628,水井尾
824,頂湖山
1184,下塔悠
1209,臺北漁市
7250,下塔悠一
2328,敦化安和路口
20335,馬槽溫泉
2525,福興路口
4822,幽雅路口
3975,明山宮一
940,磺溪底
1001264,菁山三
8609,德明財經科技大學(環山)
2282,捷運大安站(信義)
1207,臺北大學(臺北校區)
5980,福安里
4897,富洲里
9478,至善國中
3931,阿波羅大廈
1757,西寧南路
2106,松德站
2173,黎順里
3970,捷運忠義站
50049,猴洞產業道路
1001272,西雲禪寺
837,絹絲瀑布
1533,松山新城
1168,忠泰美術館
50125,虎林街口
1726,舊莊公園
20372,頂坪
50053,萬芳國小
2540,興隆路口(辛亥)
1171,大同公司(晴光市場)
10140,萬美社區
4638,萬大路
454,慈航寺
2278,金甌女中
715,忠孝新村
16258,新福里
580,士林高商
1000143,信義國中(莊敬)
1872,仁愛臨沂街口
6683,光華商場
2116,信義永康街口(捷運東門站)
1597,聯合二村
2317,捷運忠孝復興站
3980,武功國小(興隆)
4806,菁山莊
4162,捷運國父紀念館站(光復)
4610,東吳大學城中校區
2125,信義杭州路口
1000383,啟聰學校
1000179,大道路
1000295,三興國小(臨江街觀光夜市)
50682,木柵市場
2027,寶慶路
1000215,潭美國小(舊宗)
1000075,聯合二村
1510,市立體育場
1413,臺北橋
1000152,舊莊
271,保一總隊
1001025,明水路口
3368,捷運景美站
20358,郵政訓練所
1000608,永嶺
1282,長安林森路口
1396,濱江商圈
4900,新安里中站
4672,行善行愛路口
50087,中正山登山口
1000684,萬芳社區
1001290,觀光草莓園
3957,石牌路
5996,保安街口
1063,長壽橋
57702,茶推廣中心
1000643,成福宮
696,至善路三段
1772,青年社區
1782,時報大樓
2163,紫雲街口
1285,長安東路二段
20338,臺寶
2047,世貿新城
10411,迪化街
4739,舊莊里
9409,雙溪站一
2276,金華大廈
5052,芬第社區
4885,通化街夜市
5971,威靈廟
50029,舊莊國小
1839,雙園國中
322,士林國中
10412,靜修女中
759,建安新村
1042,南寮(忠三街口)
230,明安宮
4712,文山運動中心(興隆)
840,菁山里(二)
60098,立農國小一
731,菁山五
2009,寧波重慶路口
838,菁山五
20422,頂湖入口(竹子湖)
1186,中山女高
1001307,御香居
5066,泉源公園
1001487,萬和公園
3889,艋舺大道
14421,乾坑子
9459,聖人橋
50720,寶興街
839,菁山里(一)
1449,後車站
1001481,萬和公園
1001086,民生東路口
1966,耕莘文教院
1613,中華科技大學
1000704,六褔公園
1563,三軍總醫院松山分院
1001442,菁山里(二)
621,中湖
6675,辛亥路口
144,湖田橋
384,捷運唭哩岸站一(西安)
1379,聚盛里
1083,基湖站
4888,成淵高中
4029,司法新村
1000256,捷運劍潭站(北藝中心)
1795,莒光路口
9429,至善路三段
1000677,東湖國中
50651,國立科教館
5989,葫蘆堵市場
6000,延平長安路口
1000242,龍山寺(康定)
1000299,玉成公園(中坡)
1155,麗山新村
1643,南港
1000273,南港軟體園區北站
1618,九如里二
2320,捷運科技大樓站
1035,行善路
6940,捷運東門站
814,兒童新樂園
50634,天母
1444,保安街口
36109,國泰人壽大樓
1351,華山公園
9454,芝山岩
2342,潮州街口
8404,基湖路口
221,忠義
1395,龍江路口
6939,捷運東門站
2455,復興派出所
1000522,景文中學
1896,臺北法院
1853,小南門(和平院區)
1000995,南京西路口(塔城)
1000540,景文中學
38,大業路(大興街口)
3992,國泰新村(興隆)
16205,庫倫街口
2250,和平安和路口
1483,聯合醫院中興院區
955,雙溪站一
3940,中國時報
2475,棕櫚泉社區
2545,貓空纜車站
1000181,國民住宅
48,八仙里
622,中窟
872,新安路五
1794,捷運龍山寺站
1080,國防醫學中心
7009,喬治商職
3976,北投會館
9625,圓山一
1420,民生西寧路口
630,文化大學一
14633,敬老院
1000613,磺溪底
4829,富台公園
1871,仁愛路二段
14602,龍鳳谷
980,三總內湖站
862,陽明戲院
3973,關渡國小(臺北城市科技大學)
6664,民族東路口
55007,故宮博物院(門口)
1001092,竹子湖路2-2號
14635,公館里關帝廟
60147,新安路二
16006,南京寧安街口
52,中央北路
1000171,公教住宅
2322,捷運萬芳社區站
706,沙埔
675,平菁街116巷口
20242,東吳大學
1716,聯合醫院忠孝院區
4646,世貿中心(莊敬)
1610,中研院
20367,童軍站
18076,關渡
1136,碧湖山莊
1419,民生西路口(大稻埕碼頭)
200005042,松山車站(八德)
894,福安消防隊
1936,東吳大學城中校區
779,海光新村
1000896,仁寶大樓
1924,和平中華路口
1215,臺安醫院
1387,稻江護校
7231,奇岩新村
158,立農國小
2290,半嶺一
294,泉源別墅
1001288,碧湖國小
1707,圓拱橋
20332,大油坑
8620,星雲街
4827,永吉松信路口
2188,大安國宅
1814,萬華車站
1380,聚盛里
1349,景福宮
1000743,新光醫院
854,陽明山國小
1001313,十八份福德宮
2331,愛國東路口
6713,一女中(公園)
14412,光興宮
6736,敦南美景
4898,安泰社區
2013,華山文創園區
2015,華山文創園區
57709,景華公園
1000447,大安健康服務中心
56095,涼亭站
902,福壽橋
14411,下過溪
585,小北街
50027,舊莊一站
1732,麗山橋
1386,慶城街口
6658,建國錦州街口
1506,民生社區活動中心
200005005,捷運東門站6
2077,成福路口
946,簡厝
60112,竹子湖派出所
2372,公訓正門
5039,市立中醫醫院
14681,大湖山莊
1001324,湖田橋
967,美國在臺協會
6663,中山國小(新生)
4660,關渡自然大樓
1000965,軍人公墓
618,內厝
1000621,明德新村
1117,陽光街
6706,行天宮
1129,新湖行忠路口
5969,浮線
1001374,南港高工(重陽)
897,福林橋
4621,三元街口
1103,湖光市場
679,永福(林語堂故居)
665,永公橋
2257,和安里
2456,景文中學(臺灣戲曲學院)
5995,臺北橋
1523,西華飯店
1514,民權國小
1146,新明成功路口
8617,瑞陽三號公園
1600,饒河街觀光夜市(八德)
10203,民生西路口
1001436,三王宮
20410,富德靈骨樓
4801,迪化街口(永樂市場)
1000286,行愛路
4849,南港高中(市民大道)
2518,萬福橋
9475,平等里
4732,護國九天宮
6737,敦南如意
50511,西湖國中
4778,大華柏園
1708,園區街
691,地藏禪寺
1000864,金泰公園
821,頂山
4973,安湖站
60142,礦寮
1001329,普濟寺
4071,碧霞宮
1000954,平菁街28巷
4834,綜合市場
1000328,農訓協會
4993,天壽里
14631,玉皇宮
672,平頂古圳步道口
1468,朝陽公園(鈕釦街)
465,當代藝術館
1704,富德公墓14區
36105,社正路
1000679,竹子湖路7號
1001470,紅柿下
2107,松德站
2165,瑞雲街口
50662,陽明天主堂
1812,萬華分局
4673,行善行愛路口
1428,中湖
179,行義路二
4143,富德
50538,惇敘工商(泉源)
817,許英媽廟
957,雙溪站二
50410,政大(聯合醫院)
1796,莒光路口
1000409,八勝園
50449,金龍路口
8402,內湖基湖路口
2010,福州街
6930,松廉路
1000194,長安國小(吉林)
8661,陽光抽水站
20378,明山宮
858,陽明天主堂
20334,日月農莊
2407,杏花林(老泉里)
14691,研創中心
45,大興街口
2552,靈糧山莊
1377,農安街
2397,北政國中
6917,新生南路口
1955,泉州街
903,福壽橋
36118,清水祖師廟
1,十八份埔
4008,長安國小(長安)
3913,中國時報
611,中山樓
7227,石門
639,天母國中
1320,建國啤酒廠
393,涼亭
7232,公館華廈
504,銀光巷口
5054,東陽公園
4726,天公堂
930,鄭厝
14676,天母圖書館
2090,拇指山登山口
2083,康寧國小
2453,涼亭站
16210,福安宮
1000367,瑞湖街口
59001,文昌街口
191,冷水坑服務站
5970,富洲里九段
1010,文德二號公園
6715,臺北車站(公園)
1378,農安街吉林路口
5062,復興一路口
7261,陽明戲院
1001450,洛陽停車場
545,關渡里
1000555,涼州重慶路口
50516,林泉里
50445,康湖隧道口(白馬山莊)
2409,實踐國小
1520,西松高中
4650,南港機廠
2476,猴山坑
1000435,臺北市憲兵隊
1000549,石潭路
8616,圓山飯店
1001273,永公路500巷
1820,漢口昆明街口
974,大湖
2300,國立臺北教育大學
10418,民生敦化路口
50501,將軍嶺
1364,新生公園(林安泰)
617,中社路17巷
2019,螢橋國小
5064,進賢路口
480,實踐街口
10409,捷運行天宮站
1374,新壽公園
4617,祖師廟(康定)
4981,齊福華廈
200005002,捷運東門站3
20379,福港街
3910,和平中華路口
1001271,永公路一
1000146,榮德里
7229,石門
488,福山抽水站
9411,雙溪社區
560,小北街
1000127,美麗華
511,稻香市場
3943,捷運古亭站(和平)
722,忠誠路口
2179,興雅國中
183,行義路四
1606,三重里
6652,延平中學
7611,臺北大學(臺北校區)
1000319,南港高中
1000894,大同分局
1000601,聯合醫院忠孝院區(同德)
1462,捷運圓山站
2136,泰和公園
2437,國泰新村(興隆)
1073,捷運東湖站(南湖高中)
805,梅林新村
1777,南機場公寓
3919,捷運昆陽站
1000953,名山里
1000301,協和祐德高中
1001402,台北海大
5065,泉源公園
1001239,凌雲五村站
5047,潭美公園
2365,三角公園
1775,青年路派出所
289,洲美國小
1000195,南京東路口
7605,捷運善導寺站
222,忠義新村
20228,中社路一段61巷
1000183,台北銀行
14626,綜合市場
2534,興得閱覽室
4189,草湳大榕樹
2227,臺大資訊大樓
4161,名門社區
2042,水塔
2452,海巡署
2401,兆如安養中心
1001024,大直加油站
50023,胡適公園
373,捷運忠義站
1000631,撫遠抽水站
4145,廈安里
50096,福山抽水站
1000123,五分埔商圈(中坡北)
1001341,敦南203巷
6696,長安新生北路口
2425,指南路
50687,臺大醫院
4608,捷運西門站
1000695,捷運劍南路站
1000411,水井尾
5060,大同街口
1000544,指南路口
1201,仁愛敦化路口
111,北投分局
1000795,捷運昆陽站
9624,指南路3段34巷
437,貴子坑水土保持園區
1001194,八仙里
809,第一展望
2350,懷生國中
1000559,水源路口
302,致遠新村
3963,復興崗
10208,小北街
219,延平宮
36101,富德公墓
929,衛理女中(原住民文化主題公園)
1965,晉江師大路口
4168,九號水門
1000614,福音
4640,萬大國小
1104,湖光國宅
640,天母棒球場(士東)
1556,南京龍江路口
1703,富德公墓12區
14408,平等里
9421,雙溪站二
1000764,臺灣警察專科學校
4619,萬華車站
860,陽明高中
57708,溪口國小
1000449,大安健康服務中心
1000500,敬業三路二
1001281,奇頭
3885,清白區民活動中心
4988,水管路
1000164,中山女高
124,福美站
439,郵政訓練所
50108,下寮橋
949,職能發展學院二
20237,後山一
7237,中和里
14670,合庫訓練中心
1000635,寶藏巖
1809,楊聖廟
56102,永建國小
2134,信義新生路口
1913,汀州路
6739,敦南如意
4838,嶺腳
1000908,學園路口
2318,捷運忠孝敦化站
20359,源之鄉
4634,華江高中(西藏)
4862,康寧路一段
50648,天玉里
1423,民族西路
9415,明溪街
4816,館地坪
1001233,龍口市場
994,內湖派出所
392,海巡署一
50072,南港公園
4644,青年路
2011,福州街口
5068,義方國小
2178,興雅國中
685,玉皇宮
50671,萬壽橋頭(秀明)
1001283,康寧天闊站
2390,天恩宮
1001345,玄覺寺
1437,延平長安路口
1000285,行愛路77巷口
2502,世界山莊
14685,力霸社區
1000810,莊敬里
2075,光復南路口
1439,延平鄭州路口
718,忠誠公園
20370,捷運奇岩站(北投)
1572,民生松江路口
1994,捷運台大醫院站
50095,胡適國小
226,明山宮一
1101,清白里
1000543,木柵高工
50428,週美里
1000553,木新市場
200005051,監控中心
1000020,長壽公園
7263,捷運芝山站(福華)
13109,市民敦化路口
1676,南港軟體園區北站
2275,青峰活動中心
8666,三民國中
14636,關渡里
4635,萬華國中
2519,萬興國小
1000089,萬寧街
9439,圓山新城二
7242,致遠新村
4613,老松國小
4835,張公聖君廟
1001464,湖山路二段
584,士東國小
6015,黎忠市場
2123,信義松仁路口(信義)
7216,行義路三
